,scanID,segmethod,hemisphere,nuclei,AVGDIST,manufacturerCode,model,fieldStrength
16140,427,hipsthomas,left,2,0.83785,2,Prodiva CX,1.5
16141,427,hipsthomas,right,2,0.602079,2,Prodiva CX,1.5
16142,427,hipsthomas,left,4,0.678955,2,Prodiva CX,1.5
16143,427,hipsthomas,right,4,0.386717,2,Prodiva CX,1.5
16144,427,hipsthomas,left,5,1.008144,2,Prodiva CX,1.5
16145,427,hipsthomas,right,5,1.17691,2,Prodiva CX,1.5
16146,427,hipsthomas,left,6,0.506302,2,Prodiva CX,1.5
16147,427,hipsthomas,right,6,0.511433,2,Prodiva CX,1.5
16148,427,hipsthomas,left,7,0.778722,2,Prodiva CX,1.5
16149,427,hipsthomas,right,7,0.598447,2,Prodiva CX,1.5
16150,427,hipsthomas,left,8,0.813479,2,Prodiva CX,1.5
16151,427,hipsthomas,right,8,0.891298,2,Prodiva CX,1.5
16152,427,hipsthomas,left,9,0.603377,2,Prodiva CX,1.5
16153,427,hipsthomas,right,9,1.049161,2,Prodiva CX,1.5
16154,427,hipsthomas,left,10,2.37179,2,Prodiva CX,1.5
16155,427,hipsthomas,right,10,2.73755,2,Prodiva CX,1.5
16156,427,hipsthomas,left,11,0.47996,2,Prodiva CX,1.5
16157,427,hipsthomas,right,11,0.581623,2,Prodiva CX,1.5
16158,427,hipsthomas,left,12,0.653606,2,Prodiva CX,1.5
16159,427,hipsthomas,right,12,0.552634,2,Prodiva CX,1.5
16160,428,t1thomas,left,2,0.520595,3,Amira,1.5
16161,428,t1thomas,right,2,0.311947,3,Amira,1.5
16162,428,t1thomas,left,4,0.638979,3,Amira,1.5
16163,428,t1thomas,right,4,0.521811,3,Amira,1.5
16164,428,t1thomas,left,5,1.046975,3,Amira,1.5
16165,428,t1thomas,right,5,0.944093,3,Amira,1.5
16166,428,t1thomas,left,6,0.739076,3,Amira,1.5
16167,428,t1thomas,right,6,0.725973,3,Amira,1.5
16168,428,t1thomas,left,7,1.002135,3,Amira,1.5
16169,428,t1thomas,right,7,0.814982,3,Amira,1.5
16170,428,t1thomas,left,8,0.524325,3,Amira,1.5
16171,428,t1thomas,right,8,0.649608,3,Amira,1.5
16172,428,t1thomas,left,9,0.658953,3,Amira,1.5
16173,428,t1thomas,right,9,0.981776,3,Amira,1.5
16174,428,t1thomas,left,10,2.629992,3,Amira,1.5
16175,428,t1thomas,right,10,3.094258,3,Amira,1.5
16176,428,t1thomas,left,11,1.604454,3,Amira,1.5
16177,428,t1thomas,right,11,1.682213,3,Amira,1.5
16178,428,t1thomas,left,12,0.944715,3,Amira,1.5
16179,428,t1thomas,right,12,1.068985,3,Amira,1.5
16180,428,hipsthomas,left,2,0.704898,3,Amira,1.5
16181,428,hipsthomas,right,2,0.488032,3,Amira,1.5
16182,428,hipsthomas,left,4,0.545044,3,Amira,1.5
16183,428,hipsthomas,right,4,0.391738,3,Amira,1.5
16184,428,hipsthomas,left,5,0.918006,3,Amira,1.5
16185,428,hipsthomas,right,5,1.117124,3,Amira,1.5
16186,428,hipsthomas,left,6,0.427852,3,Amira,1.5
16187,428,hipsthomas,right,6,0.575338,3,Amira,1.5
16188,428,hipsthomas,left,7,0.59252,3,Amira,1.5
16189,428,hipsthomas,right,7,0.682644,3,Amira,1.5
16190,428,hipsthomas,left,8,0.652354,3,Amira,1.5
16191,428,hipsthomas,right,8,0.869657,3,Amira,1.5
16192,428,hipsthomas,left,9,0.5204,3,Amira,1.5
16193,428,hipsthomas,right,9,0.99467,3,Amira,1.5
16194,428,hipsthomas,left,10,2.091986,3,Amira,1.5
16195,428,hipsthomas,right,10,2.451669,3,Amira,1.5
16196,428,hipsthomas,left,11,0.477648,3,Amira,1.5
16197,428,hipsthomas,right,11,0.674008,3,Amira,1.5
16198,428,hipsthomas,left,12,0.553475,3,Amira,1.5
16199,428,hipsthomas,right,12,0.514267,3,Amira,1.5
16200,429,t1thomas,left,2,0.650318,3,Symphony,1.5
16201,429,t1thomas,right,2,0.423794,3,Symphony,1.5
16202,429,t1thomas,left,4,0.709962,3,Symphony,1.5
16203,429,t1thomas,right,4,0.45766,3,Symphony,1.5
16204,429,t1thomas,left,5,1.30349,3,Symphony,1.5
16205,429,t1thomas,right,5,1.234864,3,Symphony,1.5
16206,429,t1thomas,left,6,0.516587,3,Symphony,1.5
16207,429,t1thomas,right,6,0.405246,3,Symphony,1.5
16208,429,t1thomas,left,7,0.89013,3,Symphony,1.5
16209,429,t1thomas,right,7,0.511971,3,Symphony,1.5
16210,429,t1thomas,left,8,0.475719,3,Symphony,1.5
16211,429,t1thomas,right,8,0.634342,3,Symphony,1.5
16212,429,t1thomas,left,9,0.732025,3,Symphony,1.5
16213,429,t1thomas,right,9,1.173161,3,Symphony,1.5
16214,429,t1thomas,left,10,2.098672,3,Symphony,1.5
16215,429,t1thomas,right,10,2.871635,3,Symphony,1.5
16216,429,t1thomas,left,11,0.925398,3,Symphony,1.5
16217,429,t1thomas,right,11,0.870937,3,Symphony,1.5
16218,429,t1thomas,left,12,0.840254,3,Symphony,1.5
16219,429,t1thomas,right,12,0.739271,3,Symphony,1.5
16220,429,hipsthomas,left,2,1.837211,3,Symphony,1.5
16221,429,hipsthomas,right,2,0.762676,3,Symphony,1.5
16222,429,hipsthomas,left,4,0.639188,3,Symphony,1.5
16223,429,hipsthomas,right,4,0.439642,3,Symphony,1.5
16224,429,hipsthomas,left,5,1.138534,3,Symphony,1.5
16225,429,hipsthomas,right,5,1.016995,3,Symphony,1.5
16226,429,hipsthomas,left,6,0.535702,3,Symphony,1.5
16227,429,hipsthomas,right,6,0.506842,3,Symphony,1.5
16228,429,hipsthomas,left,7,0.920735,3,Symphony,1.5
16229,429,hipsthomas,right,7,0.742664,3,Symphony,1.5
16230,429,hipsthomas,left,8,0.793318,3,Symphony,1.5
16231,429,hipsthomas,right,8,0.956149,3,Symphony,1.5
16232,429,hipsthomas,left,9,0.610172,3,Symphony,1.5
16233,429,hipsthomas,right,9,1.087349,3,Symphony,1.5
16234,429,hipsthomas,left,10,2.724985,3,Symphony,1.5
16235,429,hipsthomas,right,10,3.558773,3,Symphony,1.5
16236,429,hipsthomas,left,11,0.622802,3,Symphony,1.5
16237,429,hipsthomas,right,11,0.514096,3,Symphony,1.5
16238,429,hipsthomas,left,12,0.579926,3,Symphony,1.5
16239,429,hipsthomas,right,12,0.510423,3,Symphony,1.5
16240,430,t1thomas,left,2,0.708358,3,Avanto,1.5
16241,430,t1thomas,right,2,0.320772,3,Avanto,1.5
16242,430,t1thomas,left,4,0.543787,3,Avanto,1.5
16243,430,t1thomas,right,4,0.343619,3,Avanto,1.5
16244,430,t1thomas,left,5,0.918551,3,Avanto,1.5
16245,430,t1thomas,right,5,1.019209,3,Avanto,1.5
16246,430,t1thomas,left,6,0.647293,3,Avanto,1.5
16247,430,t1thomas,right,6,0.741876,3,Avanto,1.5
16248,430,t1thomas,left,7,1.032656,3,Avanto,1.5
16249,430,t1thomas,right,7,1.312809,3,Avanto,1.5
16250,430,t1thomas,left,8,0.482618,3,Avanto,1.5
16251,430,t1thomas,right,8,0.671515,3,Avanto,1.5
16252,430,t1thomas,left,9,0.643104,3,Avanto,1.5
16253,430,t1thomas,right,9,1.0702,3,Avanto,1.5
16254,430,t1thomas,left,10,2.297839,3,Avanto,1.5
16255,430,t1thomas,right,10,3.195738,3,Avanto,1.5
16256,430,t1thomas,left,11,2.017135,3,Avanto,1.5
16257,430,t1thomas,right,11,2.118118,3,Avanto,1.5
16258,430,t1thomas,left,12,0.828672,3,Avanto,1.5
16259,430,t1thomas,right,12,0.975531,3,Avanto,1.5
16260,430,hipsthomas,left,2,0.892668,3,Avanto,1.5
16261,430,hipsthomas,right,2,0.509229,3,Avanto,1.5
16262,430,hipsthomas,left,4,0.646324,3,Avanto,1.5
16263,430,hipsthomas,right,4,0.366642,3,Avanto,1.5
16264,430,hipsthomas,left,5,0.902674,3,Avanto,1.5
16265,430,hipsthomas,right,5,1.069226,3,Avanto,1.5
16266,430,hipsthomas,left,6,0.39258,3,Avanto,1.5
16267,430,hipsthomas,right,6,0.520938,3,Avanto,1.5
16268,430,hipsthomas,left,7,0.641319,3,Avanto,1.5
16269,430,hipsthomas,right,7,0.711696,3,Avanto,1.5
16270,430,hipsthomas,left,8,0.600098,3,Avanto,1.5
16271,430,hipsthomas,right,8,0.839187,3,Avanto,1.5
16272,430,hipsthomas,left,9,0.543541,3,Avanto,1.5
16273,430,hipsthomas,right,9,1.031577,3,Avanto,1.5
16274,430,hipsthomas,left,10,2.179134,3,Avanto,1.5
16275,430,hipsthomas,right,10,2.793813,3,Avanto,1.5
16276,430,hipsthomas,left,11,0.55571,3,Avanto,1.5
16277,430,hipsthomas,right,11,0.644401,3,Avanto,1.5
16278,430,hipsthomas,left,12,0.616658,3,Avanto,1.5
16279,430,hipsthomas,right,12,0.584471,3,Avanto,1.5
16280,431,t1thomas,left,2,0.597791,2,Achieva,1.5
16281,431,t1thomas,right,2,0.367585,2,Achieva,1.5
16282,431,t1thomas,left,4,0.988564,2,Achieva,1.5
16283,431,t1thomas,right,4,0.638608,2,Achieva,1.5
16284,431,t1thomas,left,5,1.327132,2,Achieva,1.5
16285,431,t1thomas,right,5,1.107875,2,Achieva,1.5
16286,431,t1thomas,left,6,0.982872,2,Achieva,1.5
16287,431,t1thomas,right,6,0.891971,2,Achieva,1.5
16288,431,t1thomas,left,7,1.273813,2,Achieva,1.5
16289,431,t1thomas,right,7,1.029326,2,Achieva,1.5
16290,431,t1thomas,left,8,0.552143,2,Achieva,1.5
16291,431,t1thomas,right,8,0.632216,2,Achieva,1.5
16292,431,t1thomas,left,9,0.711275,2,Achieva,1.5
16293,431,t1thomas,right,9,1.096693,2,Achieva,1.5
16294,431,t1thomas,left,10,2.313352,2,Achieva,1.5
16295,431,t1thomas,right,10,3.229608,2,Achieva,1.5
16296,431,t1thomas,left,11,1.648148,2,Achieva,1.5
16297,431,t1thomas,right,11,1.76796,2,Achieva,1.5
16298,431,t1thomas,left,12,1.244258,2,Achieva,1.5
16299,431,t1thomas,right,12,0.951511,2,Achieva,1.5
16300,431,hipsthomas,left,2,0.705453,2,Achieva,1.5
16301,431,hipsthomas,right,2,0.51177,2,Achieva,1.5
16302,431,hipsthomas,left,4,0.691642,2,Achieva,1.5
16303,431,hipsthomas,right,4,0.499648,2,Achieva,1.5
16304,431,hipsthomas,left,5,1.064067,2,Achieva,1.5
16305,431,hipsthomas,right,5,1.06285,2,Achieva,1.5
16306,431,hipsthomas,left,6,0.411705,2,Achieva,1.5
16307,431,hipsthomas,right,6,0.481042,2,Achieva,1.5
16308,431,hipsthomas,left,7,0.552146,2,Achieva,1.5
16309,431,hipsthomas,right,7,0.494686,2,Achieva,1.5
16310,431,hipsthomas,left,8,0.711417,2,Achieva,1.5
16311,431,hipsthomas,right,8,0.896351,2,Achieva,1.5
16312,431,hipsthomas,left,9,0.486709,2,Achieva,1.5
16313,431,hipsthomas,right,9,1.078377,2,Achieva,1.5
16314,431,hipsthomas,left,10,2.355882,2,Achieva,1.5
16315,431,hipsthomas,right,10,2.898428,2,Achieva,1.5
16316,431,hipsthomas,left,11,0.529515,2,Achieva,1.5
16317,431,hipsthomas,right,11,0.778429,2,Achieva,1.5
16318,431,hipsthomas,left,12,0.519078,2,Achieva,1.5
16319,431,hipsthomas,right,12,0.520484,2,Achieva,1.5
16320,432,t1thomas,left,2,0.550654,3,Aera,1.5
16321,432,t1thomas,right,2,0.340622,3,Aera,1.5
16322,432,t1thomas,left,4,0.532508,3,Aera,1.5
16323,432,t1thomas,right,4,0.576586,3,Aera,1.5
16324,432,t1thomas,left,5,1.054087,3,Aera,1.5
16325,432,t1thomas,right,5,1.065341,3,Aera,1.5
16326,432,t1thomas,left,6,0.536966,3,Aera,1.5
16327,432,t1thomas,right,6,0.904245,3,Aera,1.5
16328,432,t1thomas,left,7,0.85802,3,Aera,1.5
16329,432,t1thomas,right,7,1.085236,3,Aera,1.5
16330,432,t1thomas,left,8,0.434991,3,Aera,1.5
16331,432,t1thomas,right,8,0.653881,3,Aera,1.5
16332,432,t1thomas,left,9,0.676887,3,Aera,1.5
16333,432,t1thomas,right,9,1.057797,3,Aera,1.5
16334,432,t1thomas,left,10,2.471459,3,Aera,1.5
16335,432,t1thomas,right,10,3.135113,3,Aera,1.5
16336,432,t1thomas,left,11,1.558396,3,Aera,1.5
16337,432,t1thomas,right,11,2.090592,3,Aera,1.5
16338,432,t1thomas,left,12,0.756885,3,Aera,1.5
16339,432,t1thomas,right,12,1.062526,3,Aera,1.5
16340,432,hipsthomas,left,2,0.704629,3,Aera,1.5
16341,432,hipsthomas,right,2,0.705106,3,Aera,1.5
16342,432,hipsthomas,left,4,0.529227,3,Aera,1.5
16343,432,hipsthomas,right,4,0.378311,3,Aera,1.5
16344,432,hipsthomas,left,5,0.949152,3,Aera,1.5
16345,432,hipsthomas,right,5,1.127161,3,Aera,1.5
16346,432,hipsthomas,left,6,0.386168,3,Aera,1.5
16347,432,hipsthomas,right,6,0.588235,3,Aera,1.5
16348,432,hipsthomas,left,7,0.522557,3,Aera,1.5
16349,432,hipsthomas,right,7,0.694141,3,Aera,1.5
16350,432,hipsthomas,left,8,0.634482,3,Aera,1.5
16351,432,hipsthomas,right,8,0.947292,3,Aera,1.5
16352,432,hipsthomas,left,9,0.679169,3,Aera,1.5
16353,432,hipsthomas,right,9,1.083823,3,Aera,1.5
16354,432,hipsthomas,left,10,2.37153,3,Aera,1.5
16355,432,hipsthomas,right,10,2.608732,3,Aera,1.5
16356,432,hipsthomas,left,11,0.700724,3,Aera,1.5
16357,432,hipsthomas,right,11,0.892839,3,Aera,1.5
16358,432,hipsthomas,left,12,0.647286,3,Aera,1.5
16359,432,hipsthomas,right,12,0.662537,3,Aera,1.5
16360,433,t1thomas,left,2,0.553936,3,Amira,1.5
16361,433,t1thomas,right,2,0.455321,3,Amira,1.5
16362,433,t1thomas,left,4,0.67981,3,Amira,1.5
16363,433,t1thomas,right,4,0.535768,3,Amira,1.5
16364,433,t1thomas,left,5,0.989885,3,Amira,1.5
16365,433,t1thomas,right,5,0.971369,3,Amira,1.5
16366,433,t1thomas,left,6,0.607172,3,Amira,1.5
16367,433,t1thomas,right,6,0.540654,3,Amira,1.5
16368,433,t1thomas,left,7,0.884746,3,Amira,1.5
16369,433,t1thomas,right,7,0.667636,3,Amira,1.5
16370,433,t1thomas,left,8,0.516887,3,Amira,1.5
16371,433,t1thomas,right,8,0.695463,3,Amira,1.5
16372,433,t1thomas,left,9,0.694618,3,Amira,1.5
16373,433,t1thomas,right,9,1.013446,3,Amira,1.5
16374,433,t1thomas,left,10,2.691103,3,Amira,1.5
16375,433,t1thomas,right,10,3.566999,3,Amira,1.5
16376,433,t1thomas,left,11,1.432696,3,Amira,1.5
16377,433,t1thomas,right,11,1.431551,3,Amira,1.5
16378,433,t1thomas,left,12,0.840778,3,Amira,1.5
16379,433,t1thomas,right,12,0.937339,3,Amira,1.5
16380,433,hipsthomas,left,2,0.74576,3,Amira,1.5
16381,433,hipsthomas,right,2,0.455701,3,Amira,1.5
16382,433,hipsthomas,left,4,0.718325,3,Amira,1.5
16383,433,hipsthomas,right,4,0.39993,3,Amira,1.5
16384,433,hipsthomas,left,5,0.905229,3,Amira,1.5
16385,433,hipsthomas,right,5,1.090534,3,Amira,1.5
16386,433,hipsthomas,left,6,0.420943,3,Amira,1.5
16387,433,hipsthomas,right,6,0.450563,3,Amira,1.5
16388,433,hipsthomas,left,7,0.559423,3,Amira,1.5
16389,433,hipsthomas,right,7,0.519925,3,Amira,1.5
16390,433,hipsthomas,left,8,0.737006,3,Amira,1.5
16391,433,hipsthomas,right,8,0.86552,3,Amira,1.5
16392,433,hipsthomas,left,9,0.463621,3,Amira,1.5
16393,433,hipsthomas,right,9,1.073006,3,Amira,1.5
16394,433,hipsthomas,left,10,2.12294,3,Amira,1.5
16395,433,hipsthomas,right,10,2.59653,3,Amira,1.5
16396,433,hipsthomas,left,11,0.536915,3,Amira,1.5
16397,433,hipsthomas,right,11,0.798999,3,Amira,1.5
16398,433,hipsthomas,left,12,0.541877,3,Amira,1.5
16399,433,hipsthomas,right,12,0.515405,3,Amira,1.5
16400,434,t1thomas,left,2,0.610348,2,Ingenia,1.5
16401,434,t1thomas,right,2,0.419115,2,Ingenia,1.5
16402,434,t1thomas,left,4,0.568694,2,Ingenia,1.5
16403,434,t1thomas,right,4,0.463027,2,Ingenia,1.5
16404,434,t1thomas,left,5,1.71217,2,Ingenia,1.5
16405,434,t1thomas,right,5,1.322841,2,Ingenia,1.5
16406,434,t1thomas,left,6,0.472094,2,Ingenia,1.5
16407,434,t1thomas,right,6,0.442445,2,Ingenia,1.5
16408,434,t1thomas,left,7,1.106802,2,Ingenia,1.5
16409,434,t1thomas,right,7,0.502221,2,Ingenia,1.5
16410,434,t1thomas,left,8,0.529081,2,Ingenia,1.5
16411,434,t1thomas,right,8,0.656517,2,Ingenia,1.5
16412,434,t1thomas,left,9,0.619323,2,Ingenia,1.5
16413,434,t1thomas,right,9,1.169119,2,Ingenia,1.5
16414,434,t1thomas,left,10,2.269316,2,Ingenia,1.5
16415,434,t1thomas,right,10,2.907587,2,Ingenia,1.5
16416,434,t1thomas,left,11,0.730338,2,Ingenia,1.5
16417,434,t1thomas,right,11,0.833163,2,Ingenia,1.5
16418,434,t1thomas,left,12,0.769108,2,Ingenia,1.5
16419,434,t1thomas,right,12,0.803486,2,Ingenia,1.5
16420,434,hipsthomas,left,2,0.76098,2,Ingenia,1.5
16421,434,hipsthomas,right,2,0.50466,2,Ingenia,1.5
16422,434,hipsthomas,left,4,0.882323,2,Ingenia,1.5
16423,434,hipsthomas,right,4,0.634884,2,Ingenia,1.5
16424,434,hipsthomas,left,5,0.917627,2,Ingenia,1.5
16425,434,hipsthomas,right,5,0.976604,2,Ingenia,1.5
16426,434,hipsthomas,left,6,0.57572,2,Ingenia,1.5
16427,434,hipsthomas,right,6,0.510591,2,Ingenia,1.5
16428,434,hipsthomas,left,7,1.174884,2,Ingenia,1.5
16429,434,hipsthomas,right,7,0.79058,2,Ingenia,1.5
16430,434,hipsthomas,left,8,0.608013,2,Ingenia,1.5
16431,434,hipsthomas,right,8,0.862493,2,Ingenia,1.5
16432,434,hipsthomas,left,9,0.566803,2,Ingenia,1.5
16433,434,hipsthomas,right,9,1.583933,2,Ingenia,1.5
16434,434,hipsthomas,left,10,2.022346,2,Ingenia,1.5
16435,434,hipsthomas,right,10,3.140366,2,Ingenia,1.5
16436,434,hipsthomas,left,11,0.433076,2,Ingenia,1.5
16437,434,hipsthomas,right,11,0.633494,2,Ingenia,1.5
16438,434,hipsthomas,left,12,0.540953,2,Ingenia,1.5
16439,434,hipsthomas,right,12,0.499539,2,Ingenia,1.5
16440,435,t1thomas,left,2,0.488837,3,Espree,1.5
16441,435,t1thomas,right,2,0.332675,3,Espree,1.5
16442,435,t1thomas,left,4,0.513218,3,Espree,1.5
16443,435,t1thomas,right,4,0.372087,3,Espree,1.5
16444,435,t1thomas,left,5,0.881402,3,Espree,1.5
16445,435,t1thomas,right,5,1.214923,3,Espree,1.5
16446,435,t1thomas,left,6,0.501342,3,Espree,1.5
16447,435,t1thomas,right,6,0.384778,3,Espree,1.5
16448,435,t1thomas,left,7,1.035056,3,Espree,1.5
16449,435,t1thomas,right,7,0.511308,3,Espree,1.5
16450,435,t1thomas,left,8,0.472975,3,Espree,1.5
16451,435,t1thomas,right,8,0.641665,3,Espree,1.5
16452,435,t1thomas,left,9,0.648941,3,Espree,1.5
16453,435,t1thomas,right,9,1.020911,3,Espree,1.5
16454,435,t1thomas,left,10,2.525334,3,Espree,1.5
16455,435,t1thomas,right,10,3.101876,3,Espree,1.5
16456,435,t1thomas,left,11,1.13625,3,Espree,1.5
16457,435,t1thomas,right,11,1.03611,3,Espree,1.5
16458,435,t1thomas,left,12,0.720321,3,Espree,1.5
16459,435,t1thomas,right,12,0.650617,3,Espree,1.5
16460,435,hipsthomas,left,2,0.565818,3,Espree,1.5
16461,435,hipsthomas,right,2,0.430096,3,Espree,1.5
16462,435,hipsthomas,left,4,0.707867,3,Espree,1.5
16463,435,hipsthomas,right,4,0.392869,3,Espree,1.5
16464,435,hipsthomas,left,5,0.844738,3,Espree,1.5
16465,435,hipsthomas,right,5,0.959419,3,Espree,1.5
16466,435,hipsthomas,left,6,0.453143,3,Espree,1.5
16467,435,hipsthomas,right,6,0.471738,3,Espree,1.5
16468,435,hipsthomas,left,7,0.779342,3,Espree,1.5
16469,435,hipsthomas,right,7,0.601076,3,Espree,1.5
16470,435,hipsthomas,left,8,0.617115,3,Espree,1.5
16471,435,hipsthomas,right,8,0.794704,3,Espree,1.5
16472,435,hipsthomas,left,9,0.462174,3,Espree,1.5
16473,435,hipsthomas,right,9,0.976671,3,Espree,1.5
16474,435,hipsthomas,left,10,2.292272,3,Espree,1.5
16475,435,hipsthomas,right,10,2.966742,3,Espree,1.5
16476,435,hipsthomas,left,11,0.547024,3,Espree,1.5
16477,435,hipsthomas,right,11,0.631853,3,Espree,1.5
16478,435,hipsthomas,left,12,0.551493,3,Espree,1.5
16479,435,hipsthomas,right,12,0.576821,3,Espree,1.5
16480,436,t1thomas,left,2,0.432035,1,Optima MR450w,1.5
16481,436,t1thomas,right,2,0.28868,1,Optima MR450w,1.5
16482,436,t1thomas,left,4,0.642378,1,Optima MR450w,1.5
16483,436,t1thomas,right,4,0.444567,1,Optima MR450w,1.5
16484,436,t1thomas,left,5,1.136883,1,Optima MR450w,1.5
16485,436,t1thomas,right,5,0.954731,1,Optima MR450w,1.5
16486,436,t1thomas,left,6,0.593528,1,Optima MR450w,1.5
16487,436,t1thomas,right,6,0.459064,1,Optima MR450w,1.5
16488,436,t1thomas,left,7,0.857974,1,Optima MR450w,1.5
16489,436,t1thomas,right,7,0.484881,1,Optima MR450w,1.5
16490,436,t1thomas,left,8,0.4964,1,Optima MR450w,1.5
16491,436,t1thomas,right,8,0.559555,1,Optima MR450w,1.5
16492,436,t1thomas,left,9,0.556167,1,Optima MR450w,1.5
16493,436,t1thomas,right,9,1.026567,1,Optima MR450w,1.5
16494,436,t1thomas,left,10,2.088476,1,Optima MR450w,1.5
16495,436,t1thomas,right,10,2.79332,1,Optima MR450w,1.5
16496,436,t1thomas,left,11,1.335492,1,Optima MR450w,1.5
16497,436,t1thomas,right,11,1.2434,1,Optima MR450w,1.5
16498,436,t1thomas,left,12,0.882628,1,Optima MR450w,1.5
16499,436,t1thomas,right,12,0.838431,1,Optima MR450w,1.5
16500,436,hipsthomas,left,2,0.478509,1,Optima MR450w,1.5
16501,436,hipsthomas,right,2,0.406824,1,Optima MR450w,1.5
16502,436,hipsthomas,left,4,0.64996,1,Optima MR450w,1.5
16503,436,hipsthomas,right,4,0.417308,1,Optima MR450w,1.5
16504,436,hipsthomas,left,5,1.113754,1,Optima MR450w,1.5
16505,436,hipsthomas,right,5,0.898994,1,Optima MR450w,1.5
16506,436,hipsthomas,left,6,0.406354,1,Optima MR450w,1.5
16507,436,hipsthomas,right,6,0.431143,1,Optima MR450w,1.5
16508,436,hipsthomas,left,7,0.590796,1,Optima MR450w,1.5
16509,436,hipsthomas,right,7,0.467668,1,Optima MR450w,1.5
16510,436,hipsthomas,left,8,0.597216,1,Optima MR450w,1.5
16511,436,hipsthomas,right,8,0.888493,1,Optima MR450w,1.5
16512,436,hipsthomas,left,9,0.427701,1,Optima MR450w,1.5
16513,436,hipsthomas,right,9,1.021165,1,Optima MR450w,1.5
16514,436,hipsthomas,left,10,1.982589,1,Optima MR450w,1.5
16515,436,hipsthomas,right,10,2.629526,1,Optima MR450w,1.5
16516,436,hipsthomas,left,11,0.560272,1,Optima MR450w,1.5
16517,436,hipsthomas,right,11,0.616756,1,Optima MR450w,1.5
16518,436,hipsthomas,left,12,0.551004,1,Optima MR450w,1.5
16519,436,hipsthomas,right,12,0.585769,1,Optima MR450w,1.5
16520,437,t1thomas,left,2,0.515835,3,Prisma,3.0
16521,437,t1thomas,right,2,0.290478,3,Prisma,3.0
16522,437,t1thomas,left,4,0.596607,3,Prisma,3.0
16523,437,t1thomas,right,4,0.428335,3,Prisma,3.0
16524,437,t1thomas,left,5,1.100725,3,Prisma,3.0
16525,437,t1thomas,right,5,0.864325,3,Prisma,3.0
16526,437,t1thomas,left,6,0.823805,3,Prisma,3.0
16527,437,t1thomas,right,6,0.636458,3,Prisma,3.0
16528,437,t1thomas,left,7,1.13082,3,Prisma,3.0
16529,437,t1thomas,right,7,0.853228,3,Prisma,3.0
16530,437,t1thomas,left,8,0.557486,3,Prisma,3.0
16531,437,t1thomas,right,8,0.614999,3,Prisma,3.0
16532,437,t1thomas,left,9,0.728558,3,Prisma,3.0
16533,437,t1thomas,right,9,0.881445,3,Prisma,3.0
16534,437,t1thomas,left,10,2.314258,3,Prisma,3.0
16535,437,t1thomas,right,10,3.065394,3,Prisma,3.0
16536,437,t1thomas,left,11,2.630769,3,Prisma,3.0
16537,437,t1thomas,right,11,2.456365,3,Prisma,3.0
16538,437,t1thomas,left,12,1.200277,3,Prisma,3.0
16539,437,t1thomas,right,12,1.186638,3,Prisma,3.0
16540,437,hipsthomas,left,2,0.696753,3,Prisma,3.0
16541,437,hipsthomas,right,2,0.433949,3,Prisma,3.0
16542,437,hipsthomas,left,4,0.67073,3,Prisma,3.0
16543,437,hipsthomas,right,4,0.395133,3,Prisma,3.0
16544,437,hipsthomas,left,5,0.881961,3,Prisma,3.0
16545,437,hipsthomas,right,5,1.076691,3,Prisma,3.0
16546,437,hipsthomas,left,6,0.427735,3,Prisma,3.0
16547,437,hipsthomas,right,6,0.517617,3,Prisma,3.0
16548,437,hipsthomas,left,7,0.635823,3,Prisma,3.0
16549,437,hipsthomas,right,7,0.734398,3,Prisma,3.0
16550,437,hipsthomas,left,8,0.698252,3,Prisma,3.0
16551,437,hipsthomas,right,8,0.828742,3,Prisma,3.0
16552,437,hipsthomas,left,9,0.44158,3,Prisma,3.0
16553,437,hipsthomas,right,9,0.80511,3,Prisma,3.0
16554,437,hipsthomas,left,10,1.951962,3,Prisma,3.0
16555,437,hipsthomas,right,10,2.609088,3,Prisma,3.0
16556,437,hipsthomas,left,11,0.721838,3,Prisma,3.0
16557,437,hipsthomas,right,11,0.699773,3,Prisma,3.0
16558,437,hipsthomas,left,12,0.588222,3,Prisma,3.0
16559,437,hipsthomas,right,12,0.513802,3,Prisma,3.0
16560,438,t1thomas,left,2,0.573966,3,Prisma,3.0
16561,438,t1thomas,right,2,0.382916,3,Prisma,3.0
16562,438,t1thomas,left,4,0.812644,3,Prisma,3.0
16563,438,t1thomas,right,4,0.695607,3,Prisma,3.0
16564,438,t1thomas,left,5,1.469183,3,Prisma,3.0
16565,438,t1thomas,right,5,1.134005,3,Prisma,3.0
16566,438,t1thomas,left,6,1.080941,3,Prisma,3.0
16567,438,t1thomas,right,6,0.834568,3,Prisma,3.0
16568,438,t1thomas,left,7,1.592408,3,Prisma,3.0
16569,438,t1thomas,right,7,1.335825,3,Prisma,3.0
16570,438,t1thomas,left,8,0.555465,3,Prisma,3.0
16571,438,t1thomas,right,8,0.722811,3,Prisma,3.0
16572,438,t1thomas,left,9,0.680231,3,Prisma,3.0
16573,438,t1thomas,right,9,0.912756,3,Prisma,3.0
16574,438,t1thomas,left,10,2.529965,3,Prisma,3.0
16575,438,t1thomas,right,10,2.824101,3,Prisma,3.0
16576,438,t1thomas,left,11,1.962012,3,Prisma,3.0
16577,438,t1thomas,right,11,1.430418,3,Prisma,3.0
16578,438,t1thomas,left,12,1.325779,3,Prisma,3.0
16579,438,t1thomas,right,12,0.91205,3,Prisma,3.0
16580,438,hipsthomas,left,2,0.634902,3,Prisma,3.0
